0,BoneStab,3,30,0.8,0.5,,,,
0.06666,SansBody,Default,,,,,,,
0,SansAnimation,Idle,,,,,,,
0,BlackScreen,0,,,,,,,
0,Sound,Flash,,,,,,,
0,CombatZoneResizeInstant,239,226,404,391,,,,
0,HeartTeleport,320,304,,,,,,
0,HeartMode,0,,,,,,,
0,SansAnimation,Idle,,,,,,,
1,SansSlam,0,,,,,,,
0,SansBody,HandRight,,,,,,,
0.5,SansSlam,1,,,,,,,
0,SansBody,HandDown,,,,,,,
0,BoneStab,1,30,0.8,0.2,,,,
,,,,,,,,,
1,SansSlam,2,,,,,,,
0,SansBody,HandLeft,,,,,,,
0.5,SansSlam,1,,,,,,,
0,SansBody,HandDown,,,,,,,
0,BoneStab,1,30,0.8,0.2,,,,
,,,,,,,,,
1,SansSlam,0,,,,,,,
0,SansBody,HandRight,,,,,,,
0.5,SansSlam,3,,,,,,,
0,SansBody,HandUp,,,,,,,
0,BoneStab,3,30,0.8,0.2,,,,
0.7,SansBody,Default,,,,,,,
0,SansAnimation,Idle,,,,,,,
0,HeartMode,0,,,,,,,
,,,,,,,,,
3,Sound,mus_zz_megalovania,20,,,,,,
0,SansSweat,3,,,,,,,
0.7,SansAnimation,Idle,,,,,,,
0,SansHead,Default,,,,,,,
0,SansHead,Tried2,,,,,,,
0.7,SansText,huff…puff…,,,,,,,
0,SansHead,Tired2,,,,,,,
1,SansText,oh yeah…,,,,,,,
0,SansText,i lose,,,,,,,
0,SansText,yeah…,,,,,,,
0,SansText,that's right,,,,,,,
0,SansText,it's literally nothing,,,,,,,
0,SansText,and you win.,,,,,,,
0,SansText,and...,,,,,,,
0,SansText,i can't beat you again.,,,,,,,
0,SansText,and it's not gonna…,,,,,,,
0,SansText ,be anything.,,,,,,,
0,SansText,so…,,,,,,,
0,SansText,i defeated you.,,,,,,,
0,SansText,and...,,,,,,,
0,SansHead,Default,,,,,,,
0,SansHead,NoEyes,,,,,,,
0,SansText,see ya in hell.,,,,,,,
0,SansHead,Wink,,,,,,,
0,SansTorso,shrug,,,,,,,
0,Sound,Flash,,,,,,,
0,Sound,Flash,,,,,,,
0,CombatZoneResizeInstant,239,226,404,391,,,,
0,HeartTeleport,320,304,,,,,,
0,HeartMode,0,,,,,,,
0,BoneStab,1,155,0.5,5,,,,
5,EndAttack,,,,,,,,
,,,,,,,,,
Thx for play genocide mode,,,,,,,,,
create by Mtcaptain Ji,,,,,,,,,
Undertale Fan Game,,,,,,,,,
good luck,,,,,,,,,
